seasonNum,episodeNum,episodeTitle,sceneNum,sceneStart,sceneEnd,location,subLocation,name,time
5,8,Hardhome,42,49M 31S,49M 56S,North of the Wall,Hardhome,Jon Snow,25
5,8,Hardhome,42,49M 31S,49M 56S,North of the Wall,Hardhome,Tormund Giantsbane,25
5,8,Hardhome,43,49M 56S,51M 28S,North of the Wall,Hardhome,Loboda,92
5,8,Hardhome,43,49M 56S,51M 28S,North of the Wall,Hardhome,Karsi,92
5,8,Hardhome,43,49M 56S,51M 28S,North of the Wall,Hardhome,Jon Snow,92
5,8,Hardhome,43,49M 56S,51M 28S,North of the Wall,Hardhome,Tormund Giantsbane,92
5,8,Hardhome,43,49M 56S,51M 28S,North of the Wall,Hardhome,The Night King,92
5,8,Hardhome,43,49M 56S,51M 28S,North of the Wall,Hardhome,Wun Wun,92
5,8,Hardhome,44,51M 28S,52M 11S,North of the Wall,Hardhome,Jon Snow,43
5,8,Hardhome,44,51M 28S,52M 11S,North of the Wall,Hardhome,Loboda,43
5,8,Hardhome,44,51M 28S,52M 11S,North of the Wall,Hardhome,White Walker,43
5,8,Hardhome,45,52M 11S,53M 34S,North of the Wall,Hardhome,Jon Snow,83
5,8,Hardhome,45,52M 11S,53M 34S,North of the Wall,Hardhome,White Walker,83
5,8,Hardhome,46,53M 34S,53M 52S,North of the Wall,Hardhome,Jon Snow,18
5,8,Hardhome,46,53M 34S,53M 52S,North of the Wall,Hardhome,The Night King,18
5,8,Hardhome,47,53M 52S,54M 52S,North of the Wall,Hardhome,Jon Snow,60
5,8,Hardhome,47,53M 52S,54M 52S,North of the Wall,Hardhome,Tormund Giantsbane,60
5,8,Hardhome,47,53M 52S,54M 52S,North of the Wall,Hardhome,Karsi,60
5,8,Hardhome,48,54M 52S,55M 59S,North of the Wall,Hardhome,Jon Snow,67
5,8,Hardhome,48,54M 52S,55M 59S,North of the Wall,Hardhome,Eddison Tollett,67
5,8,Hardhome,48,54M 52S,55M 59S,North of the Wall,Hardhome,Tormund Giantsbane,67
5,8,Hardhome,48,54M 52S,55M 59S,North of the Wall,Hardhome,Wun Wun,67
5,8,Hardhome,50,56M 9S,56M 33S,North of the Wall,Hardhome,Jon Snow,24
5,8,Hardhome,50,56M 9S,56M 33S,North of the Wall,Hardhome,Eddison Tollett,24
5,8,Hardhome,50,56M 9S,56M 33S,North of the Wall,Hardhome,Tormund Giantsbane,24
5,8,Hardhome,50,56M 9S,56M 33S,North of the Wall,Hardhome,Wun Wun,24
5,8,Hardhome,51,56M 33S,56M 39S,North of the Wall,Hardhome,The Night King,6
5,8,Hardhome,52,56M 39S,57M 32S,North of the Wall,Hardhome,Jon Snow,53
5,8,Hardhome,52,56M 39S,57M 32S,North of the Wall,Hardhome,Eddison Tollett,53
5,8,Hardhome,52,56M 39S,57M 32S,North of the Wall,Hardhome,Tormund Giantsbane,53
5,8,Hardhome,52,56M 39S,57M 32S,North of the Wall,Hardhome,Wun Wun,53
5,8,Hardhome,53,57M 32S,57M 45S,North of the Wall,Hardhome,Jon Snow,13
5,8,Hardhome,53,57M 32S,57M 45S,North of the Wall,Hardhome,Eddison Tollett,13
5,8,Hardhome,53,57M 32S,57M 45S,North of the Wall,Hardhome,Tormund Giantsbane,13
5,8,Hardhome,55,57M 51S,58M 9S,North of the Wall,Hardhome,Jon Snow,18
5,8,Hardhome,55,57M 51S,58M 9S,North of the Wall,Hardhome,Eddison Tollett,18
5,8,Hardhome,55,57M 51S,58M 9S,North of the Wall,Hardhome,Tormund Giantsbane,18
5,8,Hardhome,55,57M 51S,58M 9S,North of the Wall,Hardhome,White Walker,18
5,8,Hardhome,56,58M 9S,58M 50S,North of the Wall,Hardhome,The Night King,41
5,8,Hardhome,56,58M 9S,58M 50S,North of the Wall,Hardhome,Jon Snow,41
5,8,Hardhome,56,58M 9S,58M 50S,North of the Wall,Hardhome,Eddison Tollett,41
5,8,Hardhome,57,58M 50S,59M 27S,North of the Wall,Hardhome,The Night King,37
5,8,Hardhome,57,58M 50S,59M 27S,North of the Wall,Hardhome,Jon Snow,37
5,8,Hardhome,58,59M 27S,59M 37S,North of the Wall,Hardhome,Karsi,10
5,8,Hardhome,59,59M 37S,1H 0M 15S,North of the Wall,Hardhome,The Night King,38
5,8,Hardhome,59,59M 37S,1H 0M 15S,North of the Wall,Hardhome,Jon Snow,38
5,9,The Dance of Dragons,2,4M 37S,5M 2S,The North,Stannis Baratheon's Camp,Melisandre,25
5,9,The Dance of Dragons,4,5M 17S,5M 23S,The North,Stannis Baratheon's Camp,Melisandre,6
5,9,The Dance of Dragons,5,5M 23S,6M 13S,The North,Stannis Baratheon's Camp,Davos Seaworth,50
5,9,The Dance of Dragons,5,5M 23S,6M 13S,The North,Stannis Baratheon's Camp,Stannis Baratheon,50
5,9,The Dance of Dragons,6,6M 13S,6M 38S,The North,Stannis Baratheon's Camp,Davos Seaworth,25
5,9,The Dance of Dragons,6,6M 13S,6M 38S,The North,Stannis Baratheon's Camp,Stannis Baratheon,25
5,9,The Dance of Dragons,6,6M 13S,6M 38S,The North,Stannis Baratheon's Camp,Melisandre,25
5,9,The Dance of Dragons,6,6M 13S,6M 38S,The North,Stannis Baratheon's Camp,Selyse Baratheon,25
5,9,The Dance of Dragons,7,6M 38S,7M 21S,North of the Wall,The Wall,Jon Snow,43
5,9,The Dance of Dragons,7,6M 38S,7M 21S,North of the Wall,The Wall,Tormund Giantsbane,43
5,9,The Dance of Dragons,7,6M 38S,7M 21S,North of the Wall,The Wall,Wun Wun,43
5,9,The Dance of Dragons,7,6M 38S,7M 21S,North of the Wall,The Wall,Eddison Tollett,43
5,9,The Dance of Dragons,7,6M 38S,7M 21S,North of the Wall,The Wall,Willa,43
5,9,The Dance of Dragons,7,6M 38S,7M 21S,North of the Wall,The Wall,Johnna,43
5,9,The Dance of Dragons,8,7M 21S,7M 29S,The Wall,Castle Black,Alliser Thorne,8
5,9,The Dance of Dragons,9,7M 29S,7M 41S,North of the Wall,The Wall,Jon Snow,12
5,9,The Dance of Dragons,9,7M 29S,7M 41S,North of the Wall,The Wall,Tormund Giantsbane,12
5,9,The Dance of Dragons,9,7M 29S,7M 41S,North of the Wall,The Wall,Wun Wun,12
5,9,The Dance of Dragons,9,7M 29S,7M 41S,North of the Wall,The Wall,Eddison Tollett,12
5,9,The Dance of Dragons,9,7M 29S,7M 41S,North of the Wall,The Wall,Willa,12
5,9,The Dance of Dragons,9,7M 29S,7M 41S,North of the Wall,The Wall,Johnna,12
5,9,The Dance of Dragons,10,7M 41S,7M 48S,The Wall,Castle Black,Alliser Thorne,7
5,9,The Dance of Dragons,11,7M 48S,7M 52S,North of the Wall,The Wall,Jon Snow,4
5,9,The Dance of Dragons,12,7M 52S,8M 1S,The Wall,Castle Black,Alliser Thorne,9
5,9,The Dance of Dragons,13,8M 1S,8M 12S,North of the Wall,The Wall,Jon Snow,11
5,9,The Dance of Dragons,13,8M 1S,8M 12S,North of the Wall,The Wall,Eddison Tollett,11
5,9,The Dance of Dragons,14,8M 12S,8M 47S,The Wall,Castle Black,Jon Snow,35
5,9,The Dance of Dragons,14,8M 12S,8M 47S,The Wall,Castle Black,Samwell Tarly,35
5,9,The Dance of Dragons,14,8M 12S,8M 47S,The Wall,Castle Black,Eddison Tollett,35
5,9,The Dance of Dragons,14,8M 12S,8M 47S,The Wall,Castle Black,Othell Yarwyck,35
5,9,The Dance of Dragons,14,8M 12S,8M 47S,The Wall,Castle Black,Bowen Marsh,35
5,9,The Dance of Dragons,15,8M 47S,9M 17S,The Wall,Castle Black,Wun Wun,30
5,9,The Dance of Dragons,15,8M 47S,9M 17S,The Wall,Castle Black,Othell Yarwyck,30
5,9,The Dance of Dragons,15,8M 47S,9M 17S,The Wall,Castle Black,Jon Snow,30
5,9,The Dance of Dragons,15,8M 47S,9M 17S,The Wall,Castle Black,Samwell Tarly,30
5,9,The Dance of Dragons,15,8M 47S,9M 17S,The Wall,Castle Black,Eddison Tollett,30
5,9,The Dance of Dragons,15,8M 47S,9M 17S,The Wall,Castle Black,Olly,30
5,9,The Dance of Dragons,16,9M 17S,9M 26S,The Wall,Castle Black,Jon Snow,9
5,9,The Dance of Dragons,16,9M 17S,9M 26S,The Wall,Castle Black,Samwell Tarly,9
5,9,The Dance of Dragons,16,9M 17S,9M 26S,The Wall,Castle Black,Alliser Thorne,9
5,9,The Dance of Dragons,17,9M 26S,9M 53S,The Wall,Castle Black,Jon Snow,27
5,9,The Dance of Dragons,17,9M 26S,9M 53S,The Wall,Castle Black,Alliser Thorne,27
5,9,The Dance of Dragons,17,9M 26S,9M 53S,The Wall,Castle Black,Eddison Tollett,27
5,9,The Dance of Dragons,17,9M 26S,9M 53S,The Wall,Castle Black,Tormund Giantsbane,27
5,9,The Dance of Dragons,18,9M 53S,11M 22S,The North,Stannis Baratheon's Camp,Stannis Baratheon,89
5,9,The Dance of Dragons,18,9M 53S,11M 22S,The North,Stannis Baratheon's Camp,Davos Seaworth,89
5,9,The Dance of Dragons,19,11M 22S,11M 43S,The North,Stannis Baratheon's Camp,Davos Seaworth,21
5,9,The Dance of Dragons,20,11M 43S,13M 38S,The North,Stannis Baratheon's Camp,Shireen Baratheon,115
5,9,The Dance of Dragons,20,11M 43S,13M 38S,The North,Stannis Baratheon's Camp,Davos Seaworth,115
5,9,The Dance of Dragons,21,13M 38S,16M 40S,Dorne,The Water Gardens,Jaime Lannister,182
5,9,The Dance of Dragons,21,13M 38S,16M 40S,Dorne,The Water Gardens,Areo Hotah,182
5,9,The Dance of Dragons,21,13M 38S,16M 40S,Dorne,The Water Gardens,Doran Martell,182
5,9,The Dance of Dragons,21,13M 38S,16M 40S,Dorne,The Water Gardens,Ellaria Sand,182
5,9,The Dance of Dragons,21,13M 38S,16M 40S,Dorne,The Water Gardens,Trystane Martell,182
5,9,The Dance of Dragons,21,13M 38S,16M 40S,Dorne,The Water Gardens,Myrcella Baratheon,182
5,9,The Dance of Dragons,22,16M 40S,17M 22S,Dorne,The Water Gardens,Jaime Lannister,42
5,9,The Dance of Dragons,22,16M 40S,17M 22S,Dorne,The Water Gardens,Areo Hotah,42
5,9,The Dance of Dragons,22,16M 40S,17M 22S,Dorne,The Water Gardens,Doran Martell,42
5,9,The Dance of Dragons,22,16M 40S,17M 22S,Dorne,The Water Gardens,Trystane Martell,42
5,9,The Dance of Dragons,22,16M 40S,17M 22S,Dorne,The Water Gardens,Myrcella Baratheon,42
5,9,The Dance of Dragons,23,17M 22S,18M 17S,Dorne,The Water Gardens,Bronn,55
5,9,The Dance of Dragons,23,17M 22S,18M 17S,Dorne,The Water Gardens,Obara Sand,55
5,9,The Dance of Dragons,23,17M 22S,18M 17S,Dorne,The Water Gardens,Tyene Sand,55
5,9,The Dance of Dragons,23,17M 22S,18M 17S,Dorne,The Water Gardens,Nymeria Sand,55
5,9,The Dance of Dragons,24,18M 17S,18M 48S,Dorne,The Water Gardens,Bronn,31
5,9,The Dance of Dragons,24,18M 17S,18M 48S,Dorne,The Water Gardens,Obara Sand,31
5,9,The Dance of Dragons,24,18M 17S,18M 48S,Dorne,The Water Gardens,Tyene Sand,31
5,9,The Dance of Dragons,24,18M 17S,18M 48S,Dorne,The Water Gardens,Nymeria Sand,31
5,9,The Dance of Dragons,24,18M 17S,18M 48S,Dorne,The Water Gardens,Areo Hotah,31
5,9,The Dance of Dragons,25,18M 48S,19M 31S,Dorne,The Water Gardens,Jaime Lannister,43
5,9,The Dance of Dragons,25,18M 48S,19M 31S,Dorne,The Water Gardens,Areo Hotah,43
5,9,The Dance of Dragons,25,18M 48S,19M 31S,Dorne,The Water Gardens,Doran Martell,43
5,9,The Dance of Dragons,25,18M 48S,19M 31S,Dorne,The Water Gardens,Trystane Martell,43
5,9,The Dance of Dragons,25,18M 48S,19M 31S,Dorne,The Water Gardens,Myrcella Baratheon,43
5,9,The Dance of Dragons,25,18M 48S,19M 31S,Dorne,The Water Gardens,Bronn,43
5,9,The Dance of Dragons,26,19M 31S,19M 53S,Braavos,NA,Arya Stark,22
5,9,The Dance of Dragons,26,19M 31S,19M 53S,Braavos,NA,Sailor,22
5,9,The Dance of Dragons,27,19M 53S,20M 47S,Braavos,NA,Arya Stark,54
5,9,The Dance of Dragons,27,19M 53S,20M 47S,Braavos,NA,Thin Man,54
5,9,The Dance of Dragons,28,20M 47S,21M 8S,Braavos,NA,Arya Stark,21
5,9,The Dance of Dragons,28,20M 47S,21M 8S,Braavos,NA,Thin Man,21
5,9,The Dance of Dragons,28,20M 47S,21M 8S,Braavos,NA,Mace Tyrell,21
5,9,The Dance of Dragons,28,20M 47S,21M 8S,Braavos,NA,Meryn Trant,21
5,9,The Dance of Dragons,29,21M 8S,21M 48S,Braavos,NA,Mace Tyrell,40
5,9,The Dance of Dragons,29,21M 8S,21M 48S,Braavos,NA,Meryn Trant,40
5,9,The Dance of Dragons,29,21M 8S,21M 48S,Braavos,NA,Tycho Nestoris,40
5,9,The Dance of Dragons,29,21M 8S,21M 48S,Braavos,NA,Arya Stark,40
5,9,The Dance of Dragons,30,21M 48S,22M 37S,Braavos,NA,Mace Tyrell,49
5,9,The Dance of Dragons,30,21M 48S,22M 37S,Braavos,NA,Meryn Trant,49
5,9,The Dance of Dragons,30,21M 48S,22M 37S,Braavos,NA,Tycho Nestoris,49
5,9,The Dance of Dragons,30,21M 48S,22M 37S,Braavos,NA,Arya Stark,49
5,9,The Dance of Dragons,31,22M 37S,23M 8S,Braavos,NA,Arya Stark,31
5,9,The Dance of Dragons,31,22M 37S,23M 8S,Braavos,NA,Mace Tyrell,31
5,9,The Dance of Dragons,31,22M 37S,23M 8S,Braavos,NA,Meryn Trant,31
5,9,The Dance of Dragons,31,22M 37S,23M 8S,Braavos,NA,Tycho Nestoris,31
5,9,The Dance of Dragons,32,23M 8S,23M 39S,Braavos,NA,Meryn Trant,31
5,9,The Dance of Dragons,32,23M 8S,23M 39S,Braavos,NA,Lannister Guard #1,31
5,9,The Dance of Dragons,32,23M 8S,23M 39S,Braavos,NA,Lannister Guard #2,31
5,9,The Dance of Dragons,32,23M 8S,23M 39S,Braavos,NA,Arya Stark,31
5,9,The Dance of Dragons,33,23M 39S,24M 21S,Braavos,NA,Arya Stark,42
5,9,The Dance of Dragons,33,23M 39S,24M 21S,Braavos,NA,Brusco,42
5,9,The Dance of Dragons,33,23M 39S,24M 21S,Braavos,NA,Lhara,42
5,9,The Dance of Dragons,33,23M 39S,24M 21S,Braavos,NA,Young Braavosi,42
5,9,The Dance of Dragons,33,23M 39S,24M 21S,Braavos,NA,Meryn Trant,42
5,9,The Dance of Dragons,34,24M 21S,27M 3S,Braavos,NA,Arya Stark,162
5,9,The Dance of Dragons,34,24M 21S,27M 3S,Braavos,NA,Meryn Trant,162
5,9,The Dance of Dragons,34,24M 21S,27M 3S,Braavos,NA,Braavosi Madam,162
5,9,The Dance of Dragons,34,24M 21S,27M 3S,Braavos,NA,Whore,162
5,9,The Dance of Dragons,34,24M 21S,27M 3S,Braavos,NA,Brea,162
5,9,The Dance of Dragons,34,24M 21S,27M 3S,Braavos,NA,Anara,162
5,9,The Dance of Dragons,34,24M 21S,27M 3S,Braavos,NA,Lannister Guard #1,162
5,9,The Dance of Dragons,34,24M 21S,27M 3S,Braavos,NA,Lannister Guard #2,162
5,9,The Dance of Dragons,34,24M 21S,27M 3S,Braavos,NA,Aya,162
5,9,The Dance of Dragons,35,27M 3S,27M 57S,Braavos,NA,Arya Stark,54
5,9,The Dance of Dragons,35,27M 3S,27M 57S,Braavos,NA,Jaqen H'ghar,54
5,9,The Dance of Dragons,36,27M 57S,28M 57S,Dorne,The Water Gardens,Areo Hotah,60
5,9,The Dance of Dragons,36,27M 57S,28M 57S,Dorne,The Water Gardens,Ellaria Sand,60
5,9,The Dance of Dragons,36,27M 57S,28M 57S,Dorne,The Water Gardens,Doran Martell,60
5,9,The Dance of Dragons,36,27M 57S,28M 57S,Dorne,The Water Gardens,Obara Sand,60
5,9,The Dance of Dragons,36,27M 57S,28M 57S,Dorne,The Water Gardens,Tyene Sand,60
5,9,The Dance of Dragons,36,27M 57S,28M 57S,Dorne,The Water Gardens,Nymeria Sand,60
5,9,The Dance of Dragons,37,28M 57S,30M 43S,Dorne,The Water Gardens,Jaime Lannister,106
5,9,The Dance of Dragons,37,28M 57S,30M 43S,Dorne,The Water Gardens,Ellaria Sand,106
5,9,The Dance of Dragons,38,30M 43S,33M 36S,The North,Stannis Baratheon's Camp,Shireen Baratheon,173
5,9,The Dance of Dragons,38,30M 43S,33M 36S,The North,Stannis Baratheon's Camp,Stannis Baratheon,173
5,9,The Dance of Dragons,39,33M 36S,36M 42S,The North,Stannis Baratheon's Camp,Shireen Baratheon,186
5,9,The Dance of Dragons,39,33M 36S,36M 42S,The North,Stannis Baratheon's Camp,Melisandre,186
5,9,The Dance of Dragons,39,33M 36S,36M 42S,The North,Stannis Baratheon's Camp,Stannis Baratheon,186
5,9,The Dance of Dragons,39,33M 36S,36M 42S,The North,Stannis Baratheon's Camp,Selyse Baratheon,186
5,9,The Dance of Dragons,41,37M 2S,37M 30S,Meereen,NA,Tyrion Lannister,28
5,9,The Dance of Dragons,41,37M 2S,37M 30S,Meereen,NA,Daenerys Targaryen,28
5,9,The Dance of Dragons,41,37M 2S,37M 30S,Meereen,NA,Daario Naharis,28
5,9,The Dance of Dragons,41,37M 2S,37M 30S,Meereen,NA,Missandei,28
5,9,The Dance of Dragons,41,37M 2S,37M 30S,Meereen,NA,Hizdahr zo Loraq,28
5,9,The Dance of Dragons,42,37M 30S,38M 58S,Meereen,NA,Pit Announcer,88
5,9,The Dance of Dragons,42,37M 30S,38M 58S,Meereen,NA,Daenerys Targaryen,88
5,9,The Dance of Dragons,42,37M 30S,38M 58S,Meereen,NA,Hizdahr zo Loraq,88
5,9,The Dance of Dragons,42,37M 30S,38M 58S,Meereen,NA,Tyrion Lannister,88
5,9,The Dance of Dragons,42,37M 30S,38M 58S,Meereen,NA,Daario Naharis,88
5,9,The Dance of Dragons,42,37M 30S,38M 58S,Meereen,NA,Missandei,88
5,9,The Dance of Dragons,43,38M 58S,41M 31S,Meereen,NA,Daenerys Targaryen,153
5,9,The Dance of Dragons,43,38M 58S,41M 31S,Meereen,NA,Hizdahr zo Loraq,153
5,9,The Dance of Dragons,43,38M 58S,41M 31S,Meereen,NA,Daario Naharis,153
5,9,The Dance of Dragons,43,38M 58S,41M 31S,Meereen,NA,Missandei,153
5,9,The Dance of Dragons,43,38M 58S,41M 31S,Meereen,NA,Tyrion Lannister,153
5,9,The Dance of Dragons,44,41M 31S,42M 20S,Meereen,NA,Pit Announcer,49
5,9,The Dance of Dragons,44,41M 31S,42M 20S,Meereen,NA,Daenerys Targaryen,49
5,9,The Dance of Dragons,44,41M 31S,42M 20S,Meereen,NA,Hizdahr zo Loraq,49
5,9,The Dance of Dragons,44,41M 31S,42M 20S,Meereen,NA,Tyrion Lannister,49
5,9,The Dance of Dragons,44,41M 31S,42M 20S,Meereen,NA,Daario Naharis,49
5,9,The Dance of Dragons,44,41M 31S,42M 20S,Meereen,NA,Missandei,49
5,9,The Dance of Dragons,45,42M 20S,46M 54S,Meereen,NA,Daenerys Targaryen,274
5,9,The Dance of Dragons,45,42M 20S,46M 54S,Meereen,NA,Hizdahr zo Loraq,274
5,9,The Dance of Dragons,45,42M 20S,46M 54S,Meereen,NA,Tyrion Lannister,274
5,9,The Dance of Dragons,45,42M 20S,46M 54S,Meereen,NA,Daario Naharis,274
5,9,The Dance of Dragons,45,42M 20S,46M 54S,Meereen,NA,Missandei,274
5,9,The Dance of Dragons,45,42M 20S,46M 54S,Meereen,NA,Jorah Mormont,274
5,9,The Dance of Dragons,47,47M 4S,48M 12S,Meereen,NA,Daenerys Targaryen,68
5,9,The Dance of Dragons,47,47M 4S,48M 12S,Meereen,NA,Daario Naharis,68
5,9,The Dance of Dragons,47,47M 4S,48M 12S,Meereen,NA,Hizdahr zo Loraq,68
5,9,The Dance of Dragons,47,47M 4S,48M 12S,Meereen,NA,Jorah Mormont,68
5,9,The Dance of Dragons,47,47M 4S,48M 12S,Meereen,NA,Tyrion Lannister,68
5,9,The Dance of Dragons,47,47M 4S,48M 12S,Meereen,NA,Missandei,68
5,9,The Dance of Dragons,48,48M 12S,50M 23S,Meereen,NA,Daenerys Targaryen,131
5,9,The Dance of Dragons,48,48M 12S,50M 23S,Meereen,NA,Daario Naharis,131
5,9,The Dance of Dragons,48,48M 12S,50M 23S,Meereen,NA,Jorah Mormont,131
5,9,The Dance of Dragons,48,48M 12S,50M 23S,Meereen,NA,Tyrion Lannister,131
5,9,The Dance of Dragons,48,48M 12S,50M 23S,Meereen,NA,Missandei,131
5,9,The Dance of Dragons,49,50M 23S,51M 56S,Meereen,NA,Daenerys Targaryen,93
5,9,The Dance of Dragons,49,50M 23S,51M 56S,Meereen,NA,Daario Naharis,93
5,9,The Dance of Dragons,49,50M 23S,51M 56S,Meereen,NA,Jorah Mormont,93
5,9,The Dance of Dragons,49,50M 23S,51M 56S,Meereen,NA,Tyrion Lannister,93
5,9,The Dance of Dragons,49,50M 23S,51M 56S,Meereen,NA,Missandei,93
5,9,The Dance of Dragons,49,50M 23S,51M 56S,Meereen,NA,Drogon,93
5,9,The Dance of Dragons,50,51M 56S,52M 10S,Meereen,NA,Daenerys Targaryen,14
5,9,The Dance of Dragons,50,51M 56S,52M 10S,Meereen,NA,Drogon,14
5,9,The Dance of Dragons,51,52M 10S,52M 55S,Meereen,NA,Daenerys Targaryen,45
5,9,The Dance of Dragons,51,52M 10S,52M 55S,Meereen,NA,Daario Naharis,45
5,9,The Dance of Dragons,51,52M 10S,52M 55S,Meereen,NA,Jorah Mormont,45
5,9,The Dance of Dragons,51,52M 10S,52M 55S,Meereen,NA,Tyrion Lannister,45
5,9,The Dance of Dragons,51,52M 10S,52M 55S,Meereen,NA,Missandei,45
5,9,The Dance of Dragons,51,52M 10S,52M 55S,Meereen,NA,Drogon,45
5,9,The Dance of Dragons,52,52M 55S,53M 10S,Meereen,NA,Daenerys Targaryen,15
5,9,The Dance of Dragons,52,52M 55S,53M 10S,Meereen,NA,Drogon,15
5,9,The Dance of Dragons,53,53M 10S,53M 25S,Meereen,NA,Daenerys Targaryen,15
5,9,The Dance of Dragons,53,53M 10S,53M 25S,Meereen,NA,Drogon,15
5,9,The Dance of Dragons,53,53M 10S,53M 25S,Meereen,NA,Tyrion Lannister,15
5,9,The Dance of Dragons,53,53M 10S,53M 25S,Meereen,NA,Daario Naharis,15
5,9,The Dance of Dragons,53,53M 10S,53M 25S,Meereen,NA,Jorah Mormont,15
5,9,The Dance of Dragons,53,53M 10S,53M 25S,Meereen,NA,Missandei,15
5,10,Mother's Mercy,1,5M 10S,5M 25S,The North,Stannis Baratheon's Camp,Melisandre,15
5,10,Mother's Mercy,2,5M 25S,5M 54S,The North,Stannis Baratheon's Camp,Melisandre,29
5,10,Mother's Mercy,2,5M 25S,5M 54S,The North,Stannis Baratheon's Camp,Stannis Baratheon,29
5,10,Mother's Mercy,3,5M 54S,6M 37S,The North,Stannis Baratheon's Camp,Melisandre,43
5,10,Mother's Mercy,3,5M 54S,6M 37S,The North,Stannis Baratheon's Camp,Stannis Baratheon,43
5,10,Mother's Mercy,3,5M 54S,6M 37S,The North,Stannis Baratheon's Camp,Baratheon General,43
5,10,Mother's Mercy,4,6M 37S,6M 50S,The North,Stannis Baratheon's Camp,Melisandre,13
5,10,Mother's Mercy,4,6M 37S,6M 50S,The North,Stannis Baratheon's Camp,Stannis Baratheon,13
5,10,Mother's Mercy,4,6M 37S,6M 50S,The North,Stannis Baratheon's Camp,Baratheon General,13
5,10,Mother's Mercy,4,6M 37S,6M 50S,The North,Stannis Baratheon's Camp,Baratheon Soldier #1,13
5,10,Mother's Mercy,5,6M 50S,7M 56S,The North,Stannis Baratheon's Camp,Stannis Baratheon,66
5,10,Mother's Mercy,5,6M 50S,7M 56S,The North,Stannis Baratheon's Camp,Baratheon Soldier #1,66
5,10,Mother's Mercy,5,6M 50S,7M 56S,The North,Stannis Baratheon's Camp,Baratheon Soldier #2,66
5,10,Mother's Mercy,5,6M 50S,7M 56S,The North,Stannis Baratheon's Camp,Selyse Baratheon,66
5,10,Mother's Mercy,5,6M 50S,7M 56S,The North,Stannis Baratheon's Camp,Baratheon General,66
5,10,Mother's Mercy,6,7M 56S,11M 39S,The Wall,Castle Black,Jon Snow,223
5,10,Mother's Mercy,6,7M 56S,11M 39S,The Wall,Castle Black,Samwell Tarly,223
5,10,Mother's Mercy,7,11M 39S,12M 8S,The Wall,Castle Black,Jon Snow,29
5,10,Mother's Mercy,7,11M 39S,12M 8S,The Wall,Castle Black,Gilly,29
5,10,Mother's Mercy,7,11M 39S,12M 8S,The Wall,Castle Black,Baby Sam,29
5,10,Mother's Mercy,7,11M 39S,12M 8S,The Wall,Castle Black,Samwell Tarly,29
5,10,Mother's Mercy,8,12M 8S,12M 46S,The North,Outside Winterfell,Stannis Baratheon,38
5,10,Mother's Mercy,8,12M 8S,12M 46S,The North,Outside Winterfell,Baratheon General,38
5,10,Mother's Mercy,10,13M 2S,13M 30S,The North,Winterfell,Sansa Stark,28
5,10,Mother's Mercy,11,13M 30S,13M 47S,The North,Outside Winterfell,Podrick Payne,17
5,10,Mother's Mercy,12,13M 47S,14M 15S,The North,Outside Winterfell,Podrick Payne,28
5,10,Mother's Mercy,12,13M 47S,14M 15S,The North,Outside Winterfell,Brienne of Tarth,28
5,10,Mother's Mercy,13,14M 15S,14M 25S,The North,Winterfell,Sansa Stark,10
5,10,Mother's Mercy,14,14M 25S,14M 46S,The North,Outside Winterfell,Podrick Payne,21
5,10,Mother's Mercy,14,14M 25S,14M 46S,The North,Outside Winterfell,Brienne of Tarth,21
5,10,Mother's Mercy,15,14M 46S,15M 13S,The North,Outside Winterfell,Stannis Baratheon,27
5,10,Mother's Mercy,15,14M 46S,15M 13S,The North,Outside Winterfell,Baratheon General,27
5,10,Mother's Mercy,16,15M 13S,15M 31S,The North,Outside Winterfell,Stannis Baratheon,18
5,10,Mother's Mercy,17,15M 31S,15M 41S,The North,Winterfell,Sansa Stark,10
5,10,Mother's Mercy,18,15M 41S,15M 59S,The North,Outside Winterfell,Stannis Baratheon,18
5,10,Mother's Mercy,18,15M 41S,15M 59S,The North,Outside Winterfell,Baratheon General,18
5,10,Mother's Mercy,20,16M 11S,16M 15S,The North,Winterfell,Sansa Stark,4
5,10,Mother's Mercy,22,16M 20S,16M 25S,The North,Winterfell,Sansa Stark,5
5,10,Mother's Mercy,23,16M 25S,17M 8S,The North,The Wolfswood,Stannis Baratheon,43
5,10,Mother's Mercy,23,16M 25S,17M 8S,The North,The Wolfswood,Baratheon General,43
5,10,Mother's Mercy,24,17M 8S,17M 29S,The North,The Wolfswood,Stannis Baratheon,21
5,10,Mother's Mercy,24,17M 8S,17M 29S,The North,The Wolfswood,Gordy,21
5,10,Mother's Mercy,24,17M 8S,17M 29S,The North,The Wolfswood,Simpson,21
5,10,Mother's Mercy,25,17M 29S,17M 57S,The North,The Wolfswood,Stannis Baratheon,28
5,10,Mother's Mercy,26,17M 57S,19M 28S,The North,The Wolfswood,Stannis Baratheon,91
5,10,Mother's Mercy,26,17M 57S,19M 28S,The North,The Wolfswood,Brienne of Tarth,91
5,10,Mother's Mercy,27,19M 28S,20M 13S,The North,Outside Winterfell,Ramsay Snow,45
5,10,Mother's Mercy,29,20M 20S,20M 40S,The North,Winterfell,Sansa Stark,20
5,10,Mother's Mercy,30,20M 40S,22M 10S,The North,Winterfell,Sansa Stark,90
5,10,Mother's Mercy,30,20M 40S,22M 10S,The North,Winterfell,Myranda,90
5,10,Mother's Mercy,30,20M 40S,22M 10S,The North,Winterfell,Theon Greyjoy,90
